Locus,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet_x,Percent_A,Percent_C_x,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,IsoelectricPoint,Tiny_Number,Small_Number,Aliphatic_Number,Aromatic_Number,Non-polar_Number,Polar_Number,Charged_Number,Basic_Number,Acidic_Number,predict_xgboost,predict_rfc,Local Average Connectivity_y,Density of Maximum neighborhood Component_y,Topology Potential_y,Edge Clustering Coefficient_y,DegreeCentrality_y,EigenvectorCentrality_y,BetweennessCentrality_y,ClosenessCentrality_y,Clustering_y,predict_rfc_over,predict_rfc_under,#string_protein_id,preferred_name,protein_size,annotation
6183.A0A5K4FF06,754,0.0490716180371352,0.2864721485411141,0.4005305039787799,0.3129973474801061,0.0318302387267904,0.019893899204244,0.0411140583554376,0.039787798408488,0.0238726790450928,0.0305039787798408,0.0517241379310344,0.059681697612732,0.0371352785145888,0.0822281167108753,0.0278514588859416,0.1220159151193634,0.0424403183023872,0.0636604774535809,0.0411140583554376,0.1273209549071618,0.1021220159151193,0.0305039787798408,0.0039787798408488,0.0212201591511936,7.4684,235,413,154,76,282,472,159,98,61,1,1,0.2026749326043152,0.1811156927821918,274.7744481483226,0.2722970066935515,0.0413565629228687,0.0025681423908055,0.0002281625137915,0.489895639758461,0.1811156927821918,1,1,6183.A0A5K4FF06,A0A5K4FF06,754,Uncharacterized protein.
6183.A0A5K4FF17,289,0.0311418685121107,0.3771626297577854,0.3910034602076124,0.231833910034602,0.1107266435986159,0.0103806228373702,0.0207612456747404,0.0415224913494809,0.0138408304498269,0.0276816608996539,0.0276816608996539,0.0484429065743944,0.1487889273356401,0.0622837370242214,0.0173010380622837,0.0346020761245674,0.0934256055363321,0.0415224913494809,0.1038062283737024,0.0657439446366782,0.0553633217993079,0.0588235294117647,0.0069204152249134,0.0103806228373702,12.0209,78,138,81,17,133,156,99,81,18,1,1,0.332170984197107,0.4124554211245542,468.5007628332585,0.4818818268117462,0.0926928281461434,0.0094853099923901,4.397996149432035e-05,0.5095401495687643,0.4124554211245542,1,1,6183.A0A5K4FF17,A0A5K4FF17,289,Uncharacterized protein.
6183.A0A5K4FF22,204,0.0931372549019607,0.3333333333333333,0.303921568627451,0.3627450980392157,0.0392156862745098,0.0098039215686274,0.0441176470588235,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.034313725490196,0.0637254901960784,0.0686274509803921,0.1176470588235294,0.0098039215686274,0.0392156862745098,0.0588235294117647,0.0637254901960784,0.0735294117647058,0.0637254901960784,0.0637254901960784,0.0980392156862745,0.0098039215686274,0.0245098039215686,10.7564,42,91,65,26,106,98,51,36,15,1,1,0.299222526841068,0.3192539641065718,533.4175856468859,0.4258455837597925,0.1105378890392422,0.0101090094590708,0.0001707048400873,0.5117931727325171,0.3192539641065718,1,1,6183.A0A5K4FF22,A0A5K4FF22,204,Uncharacterized protein.
6183.A0A5K4FF59,238,0.0714285714285714,0.3487394957983193,0.3823529411764705,0.2689075630252101,0.0630252100840336,0.0252100840336134,0.0294117647058823,0.0672268907563025,0.0294117647058823,0.0294117647058823,0.0168067226890756,0.0504201680672268,0.0672268907563025,0.1050420168067226,0.0084033613445378,0.0714285714285714,0.0504201680672268,0.0294117647058823,0.0756302521008403,0.134453781512605,0.0504201680672268,0.0546218487394958,0.0126050420168067,0.0294117647058823,9.8614,72,121,65,21,109,129,61,38,23,1,1,0.3495277699063069,0.3357066595866074,543.0453600171855,0.4454983944282528,0.1125676589986468,0.0121988020831044,6.549206252530038e-05,0.5165877000245761,0.3357066595866074,1,1,6183.A0A5K4FF59,A0A5K4FF59,238,Uncharacterized protein.
6183.A0A5K4FF61,746,0.0750670241286863,0.2774798927613941,0.4410187667560322,0.2815013404825737,0.0308310991957104,0.0107238605898123,0.0455764075067024,0.0361930294906166,0.0308310991957104,0.032171581769437,0.0361930294906166,0.0455764075067024,0.0442359249329758,0.1099195710455764,0.0093833780160857,0.113941018766756,0.0482573726541554,0.0469168900804289,0.0442359249329758,0.1568364611260053,0.0857908847184986,0.0281501340482573,0.0134048257372654,0.0308310991957104,8.447,236,412,160,83,291,455,154,93,61,1,1,0.3159830673172969,0.2684088003510981,323.9186680302997,0.2926282607316078,0.0548037889039242,0.0054580755381936,2.765873242446855e-05,0.4919365280069078,0.2684088003510981,1,1,6183.A0A5K4FF61,A0A5K4FF61,746,Uncharacterized protein.
6183.A0A5K4FF65,93,0.021505376344086,0.2688172043010752,0.4301075268817205,0.3010752688172042,0.043010752688172,0.021505376344086,0.043010752688172,0.075268817204301,0.010752688172043,0.075268817204301,0.032258064516129,0.0967741935483871,0.1075268817204301,0.0967741935483871,0.010752688172043,0.064516129032258,0.043010752688172,0.0,0.043010752688172,0.0967741935483871,0.043010752688172,0.086021505376344,0.0,0.010752688172043,9.1996,26,48,30,5,46,47,28,17,11,1,1,0.2295062606598754,0.3371292640955562,259.77239163149613,0.3532354535658186,0.0376353179972936,0.0022467448131166,2.5348606329451005e-05,0.486774635724357,0.3371292640955562,1,1,6183.A0A5K4FF65,A0A5K4FF65,93,Uncharacterized protein.
6183.A0A5K4FF98,328,0.0975609756097561,0.3262195121951219,0.3597560975609756,0.3140243902439024,0.0548780487804878,0.0182926829268292,0.0548780487804878,0.0701219512195122,0.0426829268292682,0.0609756097560975,0.0152439024390243,0.0701219512195122,0.0701219512195122,0.0884146341463414,0.0213414634146341,0.0609756097560975,0.0274390243902439,0.0365853658536585,0.0548780487804878,0.0853658536585365,0.0548780487804878,0.0579268292682926,0.0060975609756097,0.048780487804878,7.2751,90,156,89,37,163,165,87,46,41,1,1,0.3456605836704531,0.343559868690424,530.3118673122061,0.4350422023741111,0.1093538565629228,0.0140082565276799,0.0002732636313349,0.5140210021349936,0.343559868690424,1,1,6183.A0A5K4FF98,A0A5K4FF98,328,Uncharacterized protein.
6183.A0A5K4FFB8,882,0.0668934240362811,0.3435374149659864,0.3503401360544217,0.3061224489795918,0.0510204081632653,0.0113378684807256,0.0532879818594104,0.0839002267573696,0.0260770975056689,0.0374149659863945,0.0294784580498866,0.0782312925170068,0.0816326530612244,0.0997732426303854,0.0113378684807256,0.0668934240362811,0.0396825396825396,0.0340136054421768,0.0634920634920634,0.0714285714285714,0.064625850340136,0.0555555555555555,0.0113378684807256,0.0294784580498866,8.5394,208,398,251,85,398,484,275,154,121,1,1,0.3592187887560934,0.3805240486518928,551.145627127635,0.4615231205379215,0.114851150202977,0.0150321215177195,0.0001106948055541,0.5164507709646651,0.3805240486518928,1,1,6183.A0A5K4FFB8,A0A5K4FFB8,882,Uncharacterized protein.
6183.A0A5K4FFJ3,138,0.0942028985507246,0.3695652173913043,0.3550724637681159,0.2753623188405797,0.072463768115942,0.0217391304347826,0.0434782608695652,0.0579710144927536,0.0434782608695652,0.0652173913043478,0.0434782608695652,0.0652173913043478,0.0652173913043478,0.0942028985507246,0.036231884057971,0.0869565217391304,0.0507246376811594,0.0217391304347826,0.0869565217391304,0.0434782608695652,0.0144927536231884,0.036231884057971,0.0072463768115942,0.0434782608695652,9.8575,30,60,37,19,74,64,41,27,14,1,1,0.3125709438016223,0.3338643447286399,497.5415894374429,0.4149804560785602,0.1006427604871448,0.0098828565288048,0.0001016867101639,0.5107199498277046,0.3338643447286399,1,1,6183.A0A5K4FFJ3,A0A5K4FFJ3,138,Uncharacterized protein.
6183.A0A5K4FFL2,926,0.0723542116630669,0.3315334773218142,0.3596112311015118,0.3088552915766738,0.0539956803455723,0.0248380129589632,0.0680345572354211,0.0550755939524838,0.0356371490280777,0.0593952483801295,0.0377969762419006,0.0496760259179265,0.0475161987041036,0.1166306695464362,0.019438444924406,0.0518358531317494,0.0431965442764578,0.0399568034557235,0.0464362850971922,0.0896328293736501,0.0637149028077753,0.060475161987041,0.009719222462203,0.0269978401727861,6.0349,270,477,260,102,463,463,236,122,114,1,1,0.3052041606422457,0.3177652770202246,390.7058593600856,0.3686957762261433,0.072648849797023,0.0072454640732599,8.785427753838956e-05,0.4975053047730087,0.3177652770202246,1,1,6183.A0A5K4FFL2,A0A5K4FFL2,926,Cleavage and polyadenylation specificity factor subunit 2.
6183.A0A5K4FFR4,212,0.0754716981132075,0.3349056603773584,0.3915094339622641,0.2735849056603773,0.0613207547169811,0.0141509433962264,0.0660377358490566,0.0849056603773584,0.0471698113207547,0.0660377358490566,0.0377358490566037,0.0424528301886792,0.070754716981132,0.0660377358490566,0.0283018867924528,0.0518867924528301,0.0471698113207547,0.0188679245283018,0.0754716981132075,0.0896226415094339,0.0613207547169811,0.0424528301886792,0.0141509433962264,0.0141509433962264,7.1622,62,106,45,24,94,118,71,39,32,1,1,0.3120404506797897,0.3009902857681788,266.54883933485416,0.3131276956440303,0.03898849797023,0.0041126581757512,7.200215341559763e-05,0.4903888439765157,0.3009902857681788,1,1,6183.A0A5K4FFR4,A0A5K4FFR4,212,Uncharacterized protein.
6183.A0A5K4FFZ8,148,0.0608108108108108,0.3648648648648648,0.4054054054054054,0.2297297297297297,0.0945945945945946,0.0067567567567567,0.027027027027027,0.0405405405405405,0.0405405405405405,0.1148648648648648,0.0067567567567567,0.0472972972972973,0.081081081081081,0.0743243243243243,0.0337837837837837,0.0337837837837837,0.0337837837837837,0.0608108108108108,0.0608108108108108,0.1148648648648648,0.0675675675675675,0.0405405405405405,0.0067567567567567,0.0135135135135135,10.9472,59,79,38,10,75,73,32,22,10,1,1,0.2945377215418501,0.4621088095674545,295.83997724090443,0.488864342614484,0.0476150202976995,0.0042880392514182,2.5685601197937288e-05,0.4874037795103672,0.4621088095674545,1,1,6183.A0A5K4FFZ8,A0A5K4FFZ8,148,Uncharacterized protein.
6183.A0A5K4FG03,364,0.0906593406593406,0.3598901098901099,0.3351648351648351,0.3049450549450549,0.0467032967032967,0.0082417582417582,0.0247252747252747,0.0412087912087912,0.0412087912087912,0.0467032967032967,0.0137362637362637,0.0439560439560439,0.0412087912087912,0.1401098901098901,0.0302197802197802,0.0604395604395604,0.0796703296703296,0.0439560439560439,0.0576923076923076,0.0824175824175824,0.0769230769230769,0.0714285714285714,0.0219780219780219,0.0274725274725274,10.145,95,181,110,38,203,161,65,41,24,1,1,0.2715878633233902,0.3849767642652175,356.5381663253915,0.4327207465983074,0.0628382949932341,0.0045152879154304,3.230090869752126e-05,0.4993328058925404,0.3849767642652175,1,1,6183.A0A5K4FG03,A0A5K4FG03,364,Uncharacterized protein.
6183.A0A5K4FG35,500,0.092,0.354,0.358,0.288,0.04,0.01,0.08,0.07,0.052,0.04,0.022,0.068,0.064,0.128,0.024,0.07,0.04,0.014,0.078,0.064,0.056,0.04,0.012,0.028,6.7272,105,220,138,57,241,259,157,82,75,1,1,0.2647723016960479,0.2855894651438557,431.3701647223953,0.363912802258736,0.082966847090663,0.0059228441131003,0.0001440520729245,0.5047441669857154,0.2855894651438557,1,1,6183.A0A5K4FG35,A0A5K4FG35,500,Uncharacterized protein.
6183.A0A5K4FGG9,218,0.0779816513761468,0.2889908256880734,0.4495412844036697,0.2614678899082568,0.0458715596330275,0.0137614678899082,0.0458715596330275,0.0504587155963302,0.0504587155963302,0.0275229357798165,0.0275229357798165,0.036697247706422,0.1009174311926605,0.0871559633027523,0.0,0.0825688073394495,0.0642201834862385,0.0321100917431192,0.073394495412844,0.128440366972477,0.0321100917431192,0.073394495412844,0.0091743119266055,0.018348623853211,10.6886,54,112,53,23,93,125,65,44,21,1,1,0.3511696302770138,0.3414001087063229,531.0423940494206,0.446207261776244,0.1093538565629228,0.011889872199153,5.9722785314990095e-05,0.515539762372383,0.3414001087063229,1,1,6183.A0A5K4FGG9,A0A5K4FGG9,218,Uncharacterized protein.
6183.A0A5K4FGH3,110,0.0545454545454545,0.3545454545454545,0.3454545454545454,0.3,0.0545454545454545,0.0363636363636363,0.0545454545454545,0.0636363636363636,0.0272727272727272,0.0636363636363636,0.0,0.0909090909090909,0.0454545454545454,0.1181818181818181,0.0272727272727272,0.0454545454545454,0.0636363636363636,0.0454545454545454,0.0454545454545454,0.0727272727272727,0.0545454545454545,0.0636363636363636,0.0181818181818181,0.009090909090909,4.5556,31,56,36,6,63,47,23,10,13,1,1,0.2315204631122646,0.3279339148091744,266.9654164556494,0.3463688251556915,0.0394113667117726,0.0023988382442845,2.947336893614388e-05,0.4883199520282438,0.3279339148091744,1,1,6183.A0A5K4FGH3,A0A5K4FGH3,110,Uncharacterized protein.
6183.A0A5K4FGM0,1193,0.0871751886001676,0.3998323554065381,0.3160100586756077,0.2841575859178541,0.0603520536462699,0.0159262363788767,0.0678960603520536,0.0813076278290025,0.0486169321039396,0.0402347024308466,0.0318524727577535,0.055322715842414,0.0536462699077954,0.1098072087175188,0.027661357921207,0.0444258172673931,0.0477787091366303,0.0452640402347024,0.0754400670578373,0.0620284995808885,0.0368818105616093,0.0569991617770326,0.0092204526404023,0.0293378038558256,6.3019,257,516,337,142,598,595,370,192,178,1,1,0.2779837351929008,0.2802065282380243,400.7022590634249,0.3337485686838825,0.0752706359945872,0.00700651516127,9.801617169011202e-05,0.4987150570178814,0.2795768506464782,1,1,6183.A0A5K4FGM0,A0A5K4FGM0,1193,Uncharacterized protein.
6183.A0A5K4FGR5,219,0.0684931506849315,0.3607305936073059,0.3333333333333333,0.3059360730593607,0.0593607305936073,0.0136986301369863,0.0730593607305936,0.0410958904109589,0.0319634703196347,0.0502283105022831,0.0273972602739726,0.0684931506849315,0.0502283105022831,0.1278538812785388,0.0319634703196347,0.0273972602739726,0.0365296803652968,0.0273972602739726,0.0730593607305936,0.0958904109589041,0.045662100456621,0.0821917808219178,0.0136986301369863,0.0228310502283105,8.2821,58,106,74,21,118,101,58,33,25,1,1,0.2783230072285941,0.4022655062853985,237.06070917084355,0.4118066778063291,0.032222598105548,0.0027620955319548,1.2098619194059682e-05,0.4807097188024243,0.4022655062853985,1,1,6183.A0A5K4FGR5,A0A5K4FGR5,219,Uncharacterized protein.
6183.A0A5K4FGX6,928,0.0721982758620689,0.3308189655172413,0.3609913793103448,0.3081896551724138,0.0538793103448275,0.0247844827586206,0.0689655172413793,0.0549568965517241,0.0355603448275862,0.0592672413793103,0.0377155172413793,0.0495689655172413,0.0484913793103448,0.1163793103448275,0.0193965517241379,0.0506465517241379,0.043103448275862,0.0398706896551724,0.0463362068965517,0.0905172413793103,0.0635775862068965,0.0603448275862069,0.0096982758620689,0.0269396551724137,6.0353,271,478,260,102,463,465,238,123,115,1,1,0.3052041606422457,0.3177652770202246,390.7058593600856,0.3686957762261434,0.072648849797023,0.0072454640732599,8.785427753838956e-05,0.4975053047730087,0.3177652770202246,1,1,6183.A0A5K4FGX6,A0A5K4FGX6,928,Cleavage and polyadenylation specificity factor subunit 2.
6183.A9NI53,407,0.0466830466830466,0.3882063882063882,0.3366093366093366,0.2751842751842752,0.0491400491400491,0.0073710073710073,0.0638820638820638,0.1105651105651105,0.0245700245700245,0.0687960687960688,0.0221130221130221,0.0589680589680589,0.0761670761670761,0.1081081081081081,0.0294840294840294,0.027027027027027,0.0466830466830466,0.0221130221130221,0.0687960687960688,0.054054054054054,0.0638820638820638,0.0761670761670761,0.0,0.0221130221130221,5.3157,99,186,119,28,200,207,139,68,71,1,1,0.3405882306558062,0.2985235011141423,613.392428990312,0.4110939414928725,0.1310893098782138,0.0145564226808573,0.0003536853071993,0.5252214777408643,0.2985235011141423,1,1,6183.A9NI53,RPT4,407,26S proteasome subunit ATPase 4; Belongs to the AAA ATPase family.
6183.B9UJC8,931,0.0998925886143931,0.2932330827067669,0.3576799140708915,0.3490870032223415,0.0279269602577873,0.0161117078410311,0.0537056928034371,0.0429645542427497,0.0354457572502685,0.0161117078410311,0.0461868958109559,0.0848549946294307,0.070891514500537,0.1009667024704618,0.0139634801288936,0.0988184747583243,0.0268528464017185,0.0590762620837808,0.0483351235230934,0.0912996777658431,0.0622986036519871,0.0397422126745435,0.0107411385606874,0.0537056928034371,9.2181,199,403,236,136,397,534,244,154,90,1,1,0.2776427143276849,0.2226558437153774,419.4043228615971,0.3101726676729796,0.079583897158322,0.0077903793955927,0.0002960695550969,0.5050930936079566,0.2226558437153774,1,1,6183.B9UJC8,BMP,931,Bone morphogenetic protein-like protein.
6183.C0SKM6,494,0.0991902834008097,0.3076923076923077,0.2935222672064777,0.3987854251012145,0.0668016194331983,0.0222672064777327,0.0465587044534413,0.0283400809716599,0.0526315789473684,0.0465587044534413,0.0222672064777327,0.0748987854251012,0.0222672064777327,0.1052631578947368,0.0263157894736842,0.0546558704453441,0.0526315789473684,0.0445344129554655,0.0364372469635627,0.0708502024291498,0.0870445344129554,0.0931174089068826,0.0161943319838056,0.0303643724696356,6.1115,145,267,168,60,290,204,77,40,37,1,1,0.2956593239604332,0.2112659395138633,394.6826921357104,0.2787786942607577,0.0729871447902571,0.0074315810023398,0.0004983711941867,0.5028120280239207,0.2112659395138633,1,1,6183.C0SKM6,C0SKM6_SCHMA,494,"Presenilin; Probable subunit of the gamma-secretase complex, an endoprotease complex that catalyzes the intramembrane cleavage of integral membrane proteins such as Notch receptors. Belongs to the peptidase A22A family."
6183.C1LZ83,250,0.088,0.328,0.36,0.312,0.056,0.012,0.068,0.072,0.036,0.056,0.028,0.08,0.072,0.072,0.044,0.072,0.04,0.032,0.052,0.052,0.036,0.068,0.004,0.048,6.388,53,115,69,29,129,121,73,38,35,1,1,0.3465787549831202,0.3394777265745007,396.571550910793,0.3871965586878884,0.0734100135317997,0.0085277620095837,0.0002600155083325,0.5036785718033675,0.3394777265745007,1,1,6183.C1LZ83,PA28-gamma,250,Proteasome activator PA28-gamma.
6183.C1M002,141,0.1773049645390071,0.2836879432624113,0.3262411347517731,0.3900709219858156,0.0425531914893617,0.0212765957446808,0.0141843971631205,0.0070921985815602,0.1418439716312056,0.1560283687943262,0.0,0.0921985815602836,0.0354609929078014,0.1631205673758865,0.0212765957446808,0.0425531914893617,0.0283687943262411,0.0212765957446808,0.0283687943262411,0.0496453900709219,0.0212765957446808,0.0780141843971631,0.0141843971631205,0.0212765957446808,10.0211,41,64,53,25,110,31,12,9,3,1,1,0.244267670442562,0.2719177256214293,353.13361252459964,0.3145680174729109,0.0616542625169147,0.0040457994876966,0.0001761394222081,0.500873164162646,0.2719177256214293,1,1,6183.C1M002,Smp_166120,141,Uncharacterized protein.
6183.C4PZQ3,410,0.0707317073170731,0.3048780487804878,0.3756097560975609,0.3195121951219513,0.0634146341463414,0.024390243902439,0.0560975609756097,0.0609756097560975,0.0268292682926829,0.0560975609756097,0.024390243902439,0.0707317073170731,0.073170731707317,0.073170731707317,0.0121951219512195,0.0365853658536585,0.0512195121951219,0.0292682926829268,0.0658536585365853,0.1024390243902439,0.0585365853658536,0.0707317073170731,0.0121951219512195,0.0317073170731707,8.8695,125,213,114,39,202,208,115,67,48,1,1,0.2093851229076328,0.2683325961963733,268.39640184426173,0.2967261032888015,0.0402571041948579,0.0021019881807004,9.168807319248146e-05,0.485460722210712,0.2683325961963733,1,1,6183.C4PZQ3,Smp_010100,410,"Lipoyl synthase, mitochondrial; Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives; Belongs to the radical SAM superfamily. Lipoyl synthase family."
