#string_protein_id	preferred_name	protein_size	annotation
6183.A0A5K4FC17	A0A5K4FC17	246	Uncharacterized protein.
6183.A0A5K4FC18	A0A5K4FC18	630	Uncharacterized protein.
6183.A0A5K4FC19	A0A5K4FC19	233	Uncharacterized protein.
6183.A0A5K4FC20	A0A5K4FC20	1611	Uncharacterized protein.
6183.A0A5K4FC21	A0A5K4FC21	1171	Uncharacterized protein.
6183.A0A5K4FC22	A0A5K4FC22	1501	Receptor protein-tyrosine kinase.
6183.A0A5K4FC23	A0A5K4FC23	462	Uncharacterized protein.
6183.A0A5K4FC24	A0A5K4FC24	129	Uncharacterized protein.
6183.A0A5K4FC25	A0A5K4FC25	69	Uncharacterized protein.
6183.A0A5K4FC26	A0A5K4FC26	981	Uncharacterized protein.
6183.A0A5K4FC27	A0A5K4FC27	655	Uncharacterized protein.
6183.A0A5K4FC28	A0A5K4FC28	288	Uncharacterized protein.
6183.A0A5K4FC29	A0A5K4FC29	361	Uncharacterized protein.
6183.A0A5K4FC30	A0A5K4FC30	167	Uncharacterized protein.
6183.A0A5K4FC31	A0A5K4FC31	163	Uncharacterized protein.
6183.A0A5K4FC32	A0A5K4FC32	274	Uncharacterized protein.
6183.A0A5K4FC33	A0A5K4FC33	607	Uncharacterized protein.
6183.A0A5K4FC34	A0A5K4FC34	505	Uncharacterized protein.
6183.A0A5K4FC35	A0A5K4FC35	232	Uncharacterized protein.
6183.A0A5K4FC36	A0A5K4FC36	164	Uncharacterized protein.
6183.A0A5K4FC38	A0A5K4FC38	534	Uncharacterized protein.
6183.A0A5K4FC39	A0A5K4FC39	1051	Helicase, putative.
6183.A0A5K4FC40	A0A5K4FC40	374	Uncharacterized protein.
6183.A0A5K4FC42	A0A5K4FC42	420	Uncharacterized protein.
6183.A0A5K4FC43	A0A5K4FC43	2064	Uncharacterized protein.
6183.A0A5K4FC44	A0A5K4FC44	409	Uncharacterized protein.
6183.A0A5K4FC45	A0A5K4FC45	522	Uncharacterized protein.
6183.A0A5K4FC46	A0A5K4FC46	268	Uncharacterized protein.
6183.A0A5K4FC47	A0A5K4FC47	394	Uncharacterized protein.
6183.A0A5K4FC48	A0A5K4FC48	923	Uncharacterized protein.
6183.A0A5K4FC49	A0A5K4FC49	2338	Uncharacterized protein.
6183.A0A5K4FC50	A0A5K4FC50	274	Uncharacterized protein.
6183.A0A5K4FC51	A0A5K4FC51	1367	Uncharacterized protein.
6183.A0A5K4FC52	A0A5K4FC52	2846	Uncharacterized protein.
6183.A0A5K4FC53	A0A5K4FC53	126	Uncharacterized protein.
6183.A0A5K4FC54	A0A5K4FC54	562	Hexosyltransferase.
6183.A0A5K4FC55	A0A5K4FC55	595	Uncharacterized protein.
6183.A0A5K4FC56	A0A5K4FC56	287	Uncharacterized protein.
6183.A0A5K4FC57	A0A5K4FC57	98	Uncharacterized protein.
6183.A0A5K4FC58	A0A5K4FC58	469	Uncharacterized protein.
6183.A0A5K4FC59	A0A5K4FC59	1134	Uncharacterized protein.
6183.A0A5K4FC60	A0A5K4FC60	373	Uncharacterized protein.
6183.A0A5K4FC61	A0A5K4FC61	934	Uncharacterized protein.
6183.A0A5K4FC62	A0A5K4FC62	316	Uncharacterized protein.
6183.A0A5K4FC63	A0A5K4FC63	281	Uncharacterized protein.
6183.A0A5K4FC64	A0A5K4FC64	377	Uncharacterized protein.
6183.A0A5K4FC65	A0A5K4FC65	418	Uncharacterized protein.
6183.A0A5K4FC66	A0A5K4FC66	139	Uncharacterized protein.
6183.A0A5K4FC68	A0A5K4FC68	1438	Uncharacterized protein.
6183.A0A5K4FC70	A0A5K4FC70	495	Uncharacterized protein.
6183.A0A5K4FC72	A0A5K4FC72	1893	Uncharacterized protein.
6183.A0A5K4FC73	A0A5K4FC73	90	Uncharacterized protein.
6183.A0A5K4FC74	A0A5K4FC74	960	Uncharacterized protein.
6183.A0A5K4FC75	A0A5K4FC75	1401	Uncharacterized protein.
6183.A0A5K4FC76	A0A5K4FC76	376	Uncharacterized protein.
6183.A0A5K4FC77	A0A5K4FC77	309	Uncharacterized protein.
6183.A0A5K4FC78	A0A5K4FC78	590	Quiescin q6-related sulfhydryl oxidase.
6183.A0A5K4FC79	A0A5K4FC79	1112	Uncharacterized protein.
6183.A0A5K4FC80	A0A5K4FC80	317	Uncharacterized protein.
6183.A0A5K4FC81	A0A5K4FC81	921	Serine/threonine kinase.
6183.A0A5K4FC82	A0A5K4FC82	140	Uncharacterized protein.
6183.A0A5K4FC83	A0A5K4FC83	317	Uncharacterized protein.
6183.A0A5K4FC84	A0A5K4FC84	66	Uncharacterized protein.
6183.A0A5K4FC87	A0A5K4FC87	1463	Uncharacterized protein.
6183.A0A5K4FC88	A0A5K4FC88	1018	Uncharacterized protein.
6183.A0A5K4FC89	A0A5K4FC89	2548	Uncharacterized protein.
6183.A0A5K4FC90	A0A5K4FC90	291	Uncharacterized protein.
6183.A0A5K4FC91	A0A5K4FC91	2781	Uncharacterized protein.
6183.A0A5K4FC92	A0A5K4FC92	568	Uncharacterized protein.
6183.A0A5K4FC93	A0A5K4FC93	636	Uncharacterized protein.
6183.A0A5K4FC94	A0A5K4FC94	142	Uncharacterized protein.
6183.A0A5K4FC95	A0A5K4FC95	207	Uncharacterized protein.
6183.A0A5K4FC96	A0A5K4FC96	639	Uncharacterized protein.
6183.A0A5K4FC97	A0A5K4FC97	197	Uncharacterized protein.
6183.A0A5K4FC98	A0A5K4FC98	783	Uncharacterized protein.
6183.A0A5K4FC99	A0A5K4FC99	187	Putative 60s ribosomal protein L21.
6183.A0A5K4FCA0	A0A5K4FCA0	336	Uncharacterized protein.
6183.A0A5K4FCA1	A0A5K4FCA1	938	Uncharacterized protein.
6183.A0A5K4FCA2	A0A5K4FCA2	421	Uncharacterized protein.
6183.A0A5K4FCA3	A0A5K4FCA3	1373	Uncharacterized protein.
6183.A0A5K4FCA4	A0A5K4FCA4	703	Uncharacterized protein.
6183.A0A5K4FCA5	A0A5K4FCA5	386	Uncharacterized protein.
6183.A0A5K4FCA6	A0A5K4FCA6	116	Uncharacterized protein.
6183.A0A5K4FCA7	A0A5K4FCA7	1167	Uncharacterized protein.
6183.A0A5K4FCA8	A0A5K4FCA8	827	Uncharacterized protein.
6183.A0A5K4FCA9	A0A5K4FCA9	193	Uncharacterized protein.
6183.A0A5K4FCB0	A0A5K4FCB0	2023	Uncharacterized protein.
6183.A0A5K4FCB1	A0A5K4FCB1	704	Uncharacterized protein.
6183.A0A5K4FCB2	A0A5K4FCB2	474	Uncharacterized protein.
6183.A0A5K4FCB5	A0A5K4FCB5	341	Uncharacterized protein.
6183.A0A5K4FCB6	A0A5K4FCB6	434	Uncharacterized protein.
6183.A0A5K4FCB7	A0A5K4FCB7	756	Uncharacterized protein.
6183.A0A5K4FCB8	A0A5K4FCB8	234	Uncharacterized protein.
6183.A0A5K4FCB9	A0A5K4FCB9	702	Uncharacterized protein.
6183.A0A5K4FCC0	A0A5K4FCC0	1380	Putative transient receptor potential cation channel,subfamily m, member.
6183.A0A5K4FCC1	A0A5K4FCC1	2036	Uncharacterized protein.
6183.A0A5K4FCC2	A0A5K4FCC2	635	Uncharacterized protein.
6183.A0A5K4FCC3	A0A5K4FCC3	476	Uncharacterized protein.
6183.A0A5K4FCC4	A0A5K4FCC4	235	Uncharacterized protein.
6183.A0A5K4FCC5	A0A5K4FCC5	1100	Uncharacterized protein.
6183.A0A5K4FCC6	A0A5K4FCC6	1946	Uncharacterized protein.
6183.A0A5K4FCC7	A0A5K4FCC7	1076	Uncharacterized protein.
6183.A0A5K4FCC8	A0A5K4FCC8	322	Uncharacterized protein.
6183.A0A5K4FCC9	A0A5K4FCC9	2398	Uncharacterized protein.
6183.A0A5K4FCD0	A0A5K4FCD0	41	Uncharacterized protein.
6183.A0A5K4FCD1	A0A5K4FCD1	234	Polymorphic mucin variant C-r2/1.
6183.A0A5K4FCD2	A0A5K4FCD2	460	Uncharacterized protein.
6183.A0A5K4FCD3	A0A5K4FCD3	984	Uncharacterized protein.
6183.A0A5K4FCD4	A0A5K4FCD4	514	Uncharacterized protein.
6183.A0A5K4FCD5	A0A5K4FCD5	77	Smp_206040.
6183.A0A5K4FCD6	A0A5K4FCD6	549	Uncharacterized protein.
6183.A0A5K4FCD7	A0A5K4FCD7	370	Uncharacterized protein.
6183.A0A5K4FCD8	A0A5K4FCD8	1258	Uncharacterized protein.
6183.A0A5K4FCD9	A0A5K4FCD9	431	Uncharacterized protein.
6183.A0A5K4FCE0	A0A5K4FCE0	2333	Uncharacterized protein.
6183.A0A5K4FCE1	A0A5K4FCE1	355	Uncharacterized protein.
6183.A0A5K4FCE2	A0A5K4FCE2	251	Uncharacterized protein.
6183.A0A5K4FCE4	A0A5K4FCE4	64	Uncharacterized protein.
6183.A0A5K4FCE5	A0A5K4FCE5	81	Uncharacterized protein.
6183.A0A5K4FCE6	A0A5K4FCE6	656	Uncharacterized protein.
6183.A0A5K4FCE7	A0A5K4FCE7	447	Uncharacterized protein.
6183.A0A5K4FCE9	A0A5K4FCE9	296	Uncharacterized protein.
6183.A0A5K4FCF0	A0A5K4FCF0	785	Uncharacterized protein.
6183.A0A5K4FCF1	A0A5K4FCF1	63	Uncharacterized protein.
6183.A0A5K4FCF2	A0A5K4FCF2	1007	Uncharacterized protein.
6183.A0A5K4FCF3	A0A5K4FCF3	963	Uncharacterized protein.
6183.A0A5K4FCF4	A0A5K4FCF4	307	Uncharacterized protein.
6183.A0A5K4FCF5	A0A5K4FCF5	379	Uncharacterized protein.
6183.A0A5K4FCF6	A0A5K4FCF6	79	Uncharacterized protein.
6183.A0A5K4FCF8	A0A5K4FCF8	349	Uncharacterized protein.
6183.A0A5K4FCF9	A0A5K4FCF9	161	Uncharacterized protein.
6183.A0A5K4FCG0	A0A5K4FCG0	592	Uncharacterized protein.
6183.A0A5K4FCG2	A0A5K4FCG2	124	Uncharacterized protein.
6183.A0A5K4FCG3	A0A5K4FCG3	403	Uncharacterized protein.
6183.A0A5K4FCG4	A0A5K4FCG4	1371	Uncharacterized protein.
6183.A0A5K4FCG5	A0A5K4FCG5	123	Uncharacterized protein.
6183.A0A5K4FCG6	A0A5K4FCG6	185	Uncharacterized protein.
6183.A0A5K4FCG8	A0A5K4FCG8	409	Uncharacterized protein.
6183.A0A5K4FCG9	A0A5K4FCG9	510	Uncharacterized protein.
6183.A0A5K4FCH0	A0A5K4FCH0	1158	Uncharacterized protein.
6183.A0A5K4FCH1	A0A5K4FCH1	251	Uncharacterized protein.
6183.A0A5K4FCH3	A0A5K4FCH3	622	Uncharacterized protein.
6183.A0A5K4FCH4	A0A5K4FCH4	142	Uncharacterized protein.
6183.A0A5K4FCH6	A0A5K4FCH6	46	Uncharacterized protein.
6183.A0A5K4FCH8	A0A5K4FCH8	264	Putative mitochondrial ribosomal protein L17.
6183.A0A5K4FCH9	A0A5K4FCH9	1990	Uncharacterized protein.
6183.A0A5K4FCI2	A0A5K4FCI2	1259	Uncharacterized protein.
6183.A0A5K4FCI3	A0A5K4FCI3	1240	Uncharacterized protein.
6183.A0A5K4FCI4	A0A5K4FCI4	248	Uncharacterized protein.
6183.A0A5K4FCI6	A0A5K4FCI6	440	Uncharacterized protein.
6183.A0A5K4FCI7	A0A5K4FCI7	2733	Uncharacterized protein.
6183.A0A5K4FCI8	A0A5K4FCI8	1059	Uncharacterized protein.
6183.A0A5K4FCI9	A0A5K4FCI9	142	Uncharacterized protein.
6183.A0A5K4FCJ1	A0A5K4FCJ1	1161	Uncharacterized protein.
6183.A0A5K4FCJ2	A0A5K4FCJ2	1208	Uncharacterized protein.
6183.A0A5K4FCJ3	A0A5K4FCJ3	974	Uncharacterized protein.
6183.A0A5K4FCJ4	A0A5K4FCJ4	1397	Uncharacterized protein.
6183.A0A5K4FCJ6	A0A5K4FCJ6	361	Uncharacterized protein.
6183.A0A5K4FCJ7	A0A5K4FCJ7	313	Uncharacterized protein.
6183.A0A5K4FCJ9	A0A5K4FCJ9	830	Uncharacterized protein.
6183.A0A5K4FCK1	A0A5K4FCK1	326	Calcium-binding protein, putative.
6183.A0A5K4FCK2	A0A5K4FCK2	438	Uncharacterized protein.
6183.A0A5K4FCK4	A0A5K4FCK4	127	Hepatotoxic ribonuclease omega-1.
6183.A0A5K4FCK5	A0A5K4FCK5	165	Uncharacterized protein.
6183.A0A5K4FCK6	A0A5K4FCK6	175	Uncharacterized protein.
6183.A0A5K4FCK7	A0A5K4FCK7	240	Uncharacterized protein.
6183.A0A5K4FCK9	A0A5K4FCK9	1995	Uncharacterized protein.
6183.A0A5K4FCL1	A0A5K4FCL1	466	Uncharacterized protein.
6183.A0A5K4FCL2	A0A5K4FCL2	124	Uncharacterized protein.
6183.A0A5K4FCL4	A0A5K4FCL4	243	Uncharacterized protein.
6183.A0A5K4FCL5	A0A5K4FCL5	631	Uncharacterized protein.
6183.A0A5K4FCL6	A0A5K4FCL6	581	Uncharacterized protein.
6183.A0A5K4FCL7	A0A5K4FCL7	371	Putative choline/ethanolamine kinase.
6183.A0A5K4FCL9	A0A5K4FCL9	1725	Uncharacterized protein.
6183.A0A5K4FCM0	A0A5K4FCM0	495	Uncharacterized protein.
6183.A0A5K4FCM1	A0A5K4FCM1	1470	Uncharacterized protein.
6183.A0A5K4FCM2	A0A5K4FCM2	1342	Uncharacterized protein.
6183.A0A5K4FCM4	A0A5K4FCM4	1711	Uncharacterized protein.
6183.A0A5K4FCM5	A0A5K4FCM5	542	Uncharacterized protein.
6183.A0A5K4FCM6	A0A5K4FCM6	804	Uncharacterized protein.
6183.A0A5K4FCM7	A0A5K4FCM7	5551	Uncharacterized protein.
6183.A0A5K4FCM9	A0A5K4FCM9	1564	Uncharacterized protein.
6183.A0A5K4FCN1	A0A5K4FCN1	786	Uncharacterized protein.
6183.A0A5K4FCN2	A0A5K4FCN2	167	Uncharacterized protein.
6183.A0A5K4FCN3	A0A5K4FCN3	979	LOK-like protein kinase.
6183.A0A5K4FCN4	A0A5K4FCN4	560	Uncharacterized protein.
6183.A0A5K4FCN5	A0A5K4FCN5	1234	Uncharacterized protein.
6183.A0A5K4FCN6	A0A5K4FCN6	97	Uncharacterized protein.
6183.A0A5K4FCN8	A0A5K4FCN8	686	Uncharacterized protein.
6183.A0A5K4FCN9	A0A5K4FCN9	315	Uncharacterized protein.
6183.A0A5K4FCP1	A0A5K4FCP1	314	Uncharacterized protein.
6183.A0A5K4FCP2	A0A5K4FCP2	1092	Uncharacterized protein.
6183.A0A5K4FCP3	A0A5K4FCP3	805	Uncharacterized protein.
6183.A0A5K4FCP4	A0A5K4FCP4	1149	Uncharacterized protein.
6183.A0A5K4FCP5	A0A5K4FCP5	244	Uncharacterized protein.
6183.A0A5K4FCP7	A0A5K4FCP7	84	Uncharacterized protein.
6183.A0A5K4FCP8	A0A5K4FCP8	316	Uncharacterized protein.
6183.A0A5K4FCP9	A0A5K4FCP9	1529	Uncharacterized protein.
6183.A0A5K4FCQ0	A0A5K4FCQ0	871	Uncharacterized protein.
6183.A0A5K4FCQ2	A0A5K4FCQ2	2509	Uncharacterized protein.
6183.A0A5K4FCQ3	A0A5K4FCQ3	205	Uncharacterized protein.
6183.A0A5K4FCQ4	A0A5K4FCQ4	142	Uncharacterized protein.
6183.A0A5K4FCQ5	A0A5K4FCQ5	509	Uncharacterized protein.
6183.A0A5K4FCQ7	A0A5K4FCQ7	399	Uncharacterized protein.
6183.A0A5K4FCQ8	A0A5K4FCQ8	564	SPFH domain / Band 7 family protein, putative.
6183.A0A5K4FCQ9	A0A5K4FCQ9	3891	Uncharacterized protein.
6183.A0A5K4FCR0	A0A5K4FCR0	229	Uncharacterized protein.
6183.A0A5K4FCR2	A0A5K4FCR2	75	Uncharacterized protein.
6183.A0A5K4FCR3	A0A5K4FCR3	107	Uncharacterized protein.
6183.A0A5K4FCR4	A0A5K4FCR4	395	Uncharacterized protein.
6183.A0A5K4FCR6	A0A5K4FCR6	666	Uncharacterized protein.
6183.A0A5K4FCR7	A0A5K4FCR7	141	Uncharacterized protein.
6183.A0A5K4FCR8	A0A5K4FCR8	514	Uncharacterized protein.
6183.A0A5K4FCS0	A0A5K4FCS0	65	Uncharacterized protein.
6183.A0A5K4FCS1	A0A5K4FCS1	170	Uncharacterized protein.
6183.A0A5K4FCS2	A0A5K4FCS2	330	Cathepsin L.
6183.A0A5K4FCS3	A0A5K4FCS3	520	Uncharacterized protein.
6183.A0A5K4FCS4	A0A5K4FCS4	866	Putative glutamate-gated chloride channel subunit 4.
6183.A0A5K4FCS5	A0A5K4FCS5	1257	Uncharacterized protein.
6183.A0A5K4FCS6	A0A5K4FCS6	607	Uncharacterized protein.
6183.A0A5K4FCS7	A0A5K4FCS7	450	Bardet-biedl syndrome 4-like protein.
6183.A0A5K4FCS9	A0A5K4FCS9	558	Uncharacterized protein.
6183.A0A5K4FCT0	A0A5K4FCT0	440	Uncharacterized protein.
6183.A0A5K4FCT1	A0A5K4FCT1	175	Uncharacterized protein.
6183.A0A5K4FCT2	A0A5K4FCT2	1146	Uncharacterized protein.
6183.A0A5K4FCT3	A0A5K4FCT3	212	Uncharacterized protein.
6183.A0A5K4FCT4	A0A5K4FCT4	463	Uncharacterized protein.
6183.A0A5K4FCT5	A0A5K4FCT5	247	Uncharacterized protein.
6183.A0A5K4FCT6	A0A5K4FCT6	282	Uncharacterized protein.
6183.A0A5K4FCT7	A0A5K4FCT7	239	Uncharacterized protein.
6183.A0A5K4FCT9	A0A5K4FCT9	1622	Uncharacterized protein.
6183.A0A5K4FCU0	A0A5K4FCU0	241	Uncharacterized protein.
6183.A0A5K4FCU1	A0A5K4FCU1	98	Uncharacterized protein.
6183.A0A5K4FCU2	A0A5K4FCU2	723	Uncharacterized protein.
6183.A0A5K4FCU3	A0A5K4FCU3	267	Uncharacterized protein.
6183.A0A5K4FCU5	A0A5K4FCU5	264	Uncharacterized protein.
6183.A0A5K4FCU6	A0A5K4FCU6	274	Uncharacterized protein.
6183.A0A5K4FCU7	A0A5K4FCU7	225	Uncharacterized protein.
6183.A0A5K4FCU8	A0A5K4FCU8	80	Uncharacterized protein.
6183.A0A5K4FCU9	A0A5K4FCU9	188	Tropomyosin-1.
6183.A0A5K4FCV0	A0A5K4FCV0	278	Uncharacterized protein.
6183.A0A5K4FCV1	A0A5K4FCV1	295	Uncharacterized protein.
6183.A0A5K4FCV3	A0A5K4FCV3	2704	Putative talin.
6183.A0A5K4FCV4	A0A5K4FCV4	201	Uncharacterized protein.
6183.A0A5K4FCV6	A0A5K4FCV6	494	Uncharacterized protein.
6183.A0A5K4FCV7	A0A5K4FCV7	77	Uncharacterized protein.
6183.A0A5K4FCV8	A0A5K4FCV8	256	Uncharacterized protein.
6183.A0A5K4FCW0	A0A5K4FCW0	496	Uncharacterized protein.
6183.A0A5K4FCW1	A0A5K4FCW1	75	Uncharacterized protein.
6183.A0A5K4FCW2	A0A5K4FCW2	694	Uncharacterized protein.
6183.A0A5K4FCW3	A0A5K4FCW3	1695	Uncharacterized protein.
6183.A0A5K4FCW5	A0A5K4FCW5	339	Uncharacterized protein.
6183.A0A5K4FCW6	A0A5K4FCW6	78	Uncharacterized protein.
6183.A0A5K4FCW7	A0A5K4FCW7	359	Uncharacterized protein.
6183.A0A5K4FCW8	A0A5K4FCW8	5676	Uncharacterized protein.
6183.A0A5K4FCX0	A0A5K4FCX0	109	Uncharacterized protein.
6183.A0A5K4FCX1	A0A5K4FCX1	118	Uncharacterized protein.
6183.A0A5K4FCX2	A0A5K4FCX2	358	Uncharacterized protein.
6183.A0A5K4FCX3	A0A5K4FCX3	3087	Uncharacterized protein.
6183.A0A5K4FCX6	A0A5K4FCX6	248	Uncharacterized protein.
6183.A0A5K4FCX7	A0A5K4FCX7	888	Uncharacterized protein.
6183.A0A5K4FCX8	A0A5K4FCX8	1203	Uncharacterized protein.
6183.A0A5K4FCY1	A0A5K4FCY1	2148	Uncharacterized protein.
6183.A0A5K4FCY2	A0A5K4FCY2	23	Uncharacterized protein.
6183.A0A5K4FCY3	A0A5K4FCY3	473	Uncharacterized protein.
6183.A0A5K4FCY4	A0A5K4FCY4	120	Uncharacterized protein.
6183.A0A5K4FCY6	A0A5K4FCY6	838	Uncharacterized protein.
6183.A0A5K4FCY7	A0A5K4FCY7	1059	Uncharacterized protein.
6183.A0A5K4FCY8	A0A5K4FCY8	533	Uncharacterized protein.
6183.A0A5K4FCZ0	A0A5K4FCZ0	508	Protein farnesyltransferase subunit beta.
6183.A0A5K4FCZ1	A0A5K4FCZ1	107	Uncharacterized protein.
6183.A0A5K4FCZ2	A0A5K4FCZ2	524	Uncharacterized protein.
6183.A0A5K4FCZ3	A0A5K4FCZ3	296	Uncharacterized protein.
6183.A0A5K4FCZ4	A0A5K4FCZ4	270	Uncharacterized protein.
6183.A0A5K4FCZ5	A0A5K4FCZ5	509	Uncharacterized protein.
6183.A0A5K4FCZ7	A0A5K4FCZ7	471	Uncharacterized protein.
6183.A0A5K4FCZ8	A0A5K4FCZ8	143	Uncharacterized protein.
6183.A0A5K4FCZ9	A0A5K4FCZ9	121	Uncharacterized protein.
6183.A0A5K4FD00	A0A5K4FD00	360	Uncharacterized protein.
6183.A0A5K4FD01	A0A5K4FD01	551	Uncharacterized protein.
6183.A0A5K4FD02	A0A5K4FD02	485	Uncharacterized protein.
6183.A0A5K4FD03	A0A5K4FD03	167	Uncharacterized protein.
6183.A0A5K4FD04	A0A5K4FD04	290	Uncharacterized protein.
6183.A0A5K4FD06	A0A5K4FD06	275	Uncharacterized protein.
6183.A0A5K4FD07	A0A5K4FD07	891	Uncharacterized protein.
6183.A0A5K4FD08	A0A5K4FD08	395	Sterol esterase.
6183.A0A5K4FD09	A0A5K4FD09	2710	Uncharacterized protein.
6183.A0A5K4FD11	A0A5K4FD11	423	Uncharacterized protein.
6183.A0A5K4FD12	A0A5K4FD12	2046	Uncharacterized protein.
6183.A0A5K4FD13	A0A5K4FD13	730	Uncharacterized protein.
6183.A0A5K4FD14	A0A5K4FD14	127	Uncharacterized protein.
6183.A0A5K4FD16	A0A5K4FD16	465	Uncharacterized protein.
6183.A0A5K4FD17	A0A5K4FD17	277	Uncharacterized protein.
6183.A0A5K4FD18	A0A5K4FD18	1097	Uncharacterized protein.
6183.A0A5K4FD19	A0A5K4FD19	255	Uncharacterized protein.
6183.A0A5K4FD20	A0A5K4FD20	283	Uncharacterized protein.
6183.A0A5K4FD22	A0A5K4FD22	758	Uncharacterized protein.
6183.A0A5K4FD23	A0A5K4FD23	369	Uncharacterized protein.
6183.A0A5K4FD24	A0A5K4FD24	507	Uncharacterized protein.
6183.A0A5K4FD26	A0A5K4FD26	1178	Uncharacterized protein.
6183.A0A5K4FD27	A0A5K4FD27	317	Uncharacterized protein.
6183.A0A5K4FD28	A0A5K4FD28	125	Uncharacterized protein.
6183.A0A5K4FD30	A0A5K4FD30	692	Uncharacterized protein.
6183.A0A5K4FD31	A0A5K4FD31	246	Putative prokaryotic DNA topoisomerase.
6183.A0A5K4FD32	A0A5K4FD32	195	Uncharacterized protein.
6183.A0A5K4FD33	A0A5K4FD33	2626	Uncharacterized protein.
6183.A0A5K4FD35	A0A5K4FD35	63	Uncharacterized protein.
6183.A0A5K4FD36	A0A5K4FD36	479	Uncharacterized protein.
6183.A0A5K4FD37	A0A5K4FD37	266	Uncharacterized protein.
6183.A0A5K4FD38	A0A5K4FD38	229	Uncharacterized protein.
6183.A0A5K4FD40	A0A5K4FD40	334	Uncharacterized protein.
6183.A0A5K4FD41	A0A5K4FD41	171	Uncharacterized protein.
6183.A0A5K4FD44	A0A5K4FD44	277	Uncharacterized protein.
6183.A0A5K4FD45	A0A5K4FD45	792	Uncharacterized protein.
6183.A0A5K4FD46	A0A5K4FD46	1238	Uncharacterized protein.
6183.A0A5K4FD47	A0A5K4FD47	110	Uncharacterized protein.
6183.A0A5K4FD49	A0A5K4FD49	118	Uncharacterized protein.
6183.A0A5K4FD50	A0A5K4FD50	597	Uncharacterized protein.
6183.A0A5K4FD51	A0A5K4FD51	247	Uncharacterized protein.
6183.A0A5K4FD52	A0A5K4FD52	851	Uncharacterized protein.
6183.A0A5K4FD54	A0A5K4FD54	320	Uncharacterized protein.
6183.A0A5K4FD55	A0A5K4FD55	486	Uncharacterized protein.
6183.A0A5K4FD56	A0A5K4FD56	1139	Uncharacterized protein.
6183.A0A5K4FD58	A0A5K4FD58	2426	Uncharacterized protein.
6183.A0A5K4FD59	A0A5K4FD59	864	Forkhead protein/ forkhead protein domain,putative.
6183.A0A5K4FD60	A0A5K4FD60	1478	Uncharacterized protein.
6183.A0A5K4FD61	A0A5K4FD61	680	Putative tubulin-specific chaperone E.
6183.A0A5K4FD63	A0A5K4FD63	298	Uncharacterized protein.
6183.A0A5K4FD64	A0A5K4FD64	265	Uncharacterized protein.
6183.A0A5K4FD66	A0A5K4FD66	607	Uncharacterized protein.
6183.A0A5K4FD68	A0A5K4FD68	78	Uncharacterized protein.
6183.A0A5K4FD69	A0A5K4FD69	469	Uncharacterized protein.
6183.A0A5K4FD70	A0A5K4FD70	142	Proteolipid protein, putative.
6183.A0A5K4FD71	A0A5K4FD71	188	Uncharacterized protein.
6183.A0A5K4FD75	A0A5K4FD75	478	Uncharacterized protein.
6183.A0A5K4FD76	A0A5K4FD76	501	Uncharacterized protein.
6183.A0A5K4FD78	A0A5K4FD78	452	Uncharacterized protein.
6183.A0A5K4FD79	A0A5K4FD79	35	Uncharacterized protein.
6183.A0A5K4FD80	A0A5K4FD80	295	Uncharacterized protein.
6183.A0A5K4FD81	A0A5K4FD81	340	Uncharacterized protein.
6183.A0A5K4FD83	A0A5K4FD83	752	Exocyst complex component sec6, 3.
6183.A0A5K4FD84	A0A5K4FD84	304	Uncharacterized protein.
6183.A0A5K4FD85	A0A5K4FD85	181	Uncharacterized protein.
6183.A0A5K4FD88	A0A5K4FD88	1346	Uncharacterized protein.
6183.A0A5K4FD89	A0A5K4FD89	920	Uncharacterized protein.
6183.A0A5K4FD90	A0A5K4FD90	2280	Uncharacterized protein.
6183.A0A5K4FD92	A0A5K4FD92	560	Uncharacterized protein.
6183.A0A5K4FD93	A0A5K4FD93	153	Uncharacterized protein.
6183.A0A5K4FD95	A0A5K4FD95	780	Uncharacterized protein.
6183.A0A5K4FD97	A0A5K4FD97	962	Uncharacterized protein.
6183.A0A5K4FD98	A0A5K4FD98	758	Uncharacterized protein.
6183.A0A5K4FD99	A0A5K4FD99	1431	Uncharacterized protein.
6183.A0A5K4FDA1	A0A5K4FDA1	1393	Uncharacterized protein.
6183.A0A5K4FDA2	A0A5K4FDA2	813	Uncharacterized protein.
6183.A0A5K4FDA3	A0A5K4FDA3	6495	Uncharacterized protein.
6183.A0A5K4FDA6	A0A5K4FDA6	2417	Uncharacterized protein.
6183.A0A5K4FDA7	A0A5K4FDA7	2207	Uncharacterized protein.
6183.A0A5K4FDA9	A0A5K4FDA9	434	Uncharacterized protein.
6183.A0A5K4FDB3	A0A5K4FDB3	90	Uncharacterized protein.
6183.A0A5K4FDB4	A0A5K4FDB4	600	Uncharacterized protein.
6183.A0A5K4FDB7	A0A5K4FDB7	992	Uncharacterized protein.
6183.A0A5K4FDB8	A0A5K4FDB8	975	Uncharacterized protein.
6183.A0A5K4FDB9	A0A5K4FDB9	83	Uncharacterized protein.
6183.A0A5K4FDC1	A0A5K4FDC1	548	Uncharacterized protein.
6183.A0A5K4FDC4	A0A5K4FDC4	1053	Uncharacterized protein.
6183.A0A5K4FDC6	A0A5K4FDC6	1123	Uncharacterized protein.
6183.A0A5K4FDC9	A0A5K4FDC9	459	Uncharacterized protein.
6183.A0A5K4FDD0	A0A5K4FDD0	182	Uncharacterized protein.
